record_id,question_id,decision,reason_codes,confidence,evidence_basis,status
pubmed:15449760,HRS5_ANTICOAGULATION,retain,population|outcome|insufficient_abstract,low,title_only,ok
pubmed:15499702,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:15543329,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:15583242,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|insufficient_abstract,low,title_only,ok
pubmed:15676159,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:15779134,HRS5_ANTICOAGULATION,uncertain,exposure|insufficient_abstract,low,title_only,ok
pubmed:15814041,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|insufficient_abstract,low,title_only,ok
pubmed:15825811,HRS5_ANTICOAGULATION,retain,population|exposure|outcome,high,abstract,ok
pubmed:15916450,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:15921725,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|insufficient_abstract,low,title_only,ok
pubmed:15928264,HRS5_ANTICOAGULATION,retain,population|exposure|outcome,medium,abstract,ok
pubmed:15934277,HRS5_ANTICOAGULATION,uncertain,exposure|insufficient_abstract,low,title_only,ok
pubmed:15935039,HRS5_ANTICOAGULATION,uncertain,insufficient_abstract,low,title_only,ok
pubmed:15999084,HRS5_ANTICOAGULATION,uncertain,exposure|insufficient_abstract,low,title_only,ok
pubmed:16035690,HRS5_ANTICOAGULATION,retain,population|exposure|outcome,high,abstract,ok
pubmed:16043212,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|insufficient_abstract,low,title_only,ok
pubmed:16114087,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:16115136,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:16168817,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|insufficient_abstract,low,title_only,ok
pubmed:16190498,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|insufficient_abstract,low,title_only,ok
pubmed:16428030,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|design_signal,medium,abstract,ok
pubmed:16442130,HRS5_ANTICOAGULATION,retain,population|exposure|outcome,medium,abstract,ok
pubmed:16553520,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:16610971,HRS5_ANTICOAGULATION,retain,population|exposure|outcome,high,abstract,ok
pubmed:16628990,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|insufficient_abstract,low,title_only,ok
pubmed:16945054,HRS5_ANTICOAGULATION,retain,population|exposure|outcome,high,abstract,ok
pubmed:16989032,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:17030294,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:17110451,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:17229055,HRS5_ANTICOAGULATION,retain,population|exposure|insufficient_abstract,low,title_only,ok
pubmed:17299176,HRS5_ANTICOAGULATION,retain,population|exposure|outcome,medium,abstract,ok
pubmed:17322159,HRS5_ANTICOAGULATION,retain,population|exposure|outcome,medium,abstract,ok
pubmed:17323135,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:17351849,HRS5_ANTICOAGULATION,deprioritize,exposure|off_topic,high,abstract,ok
pubmed:17483128,HRS5_ANTICOAGULATION,deprioritize,exposure|off_topic,high,abstract,ok
pubmed:17598002,HRS5_ANTICOAGULATION,retain,population|exposure|outcome,medium,abstract,ok
pubmed:17640426,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:17666020,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:17672344,HRS5_ANTICOAGULATION,deprioritize,animal_term_present|off_topic,high,abstract,ok
pubmed:17723077,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:17785609,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:17906915,HRS5_ANTICOAGULATION,retain,population|exposure|outcome,high,abstract,ok
pubmed:17908423,HRS5_ANTICOAGULATION,retain,population|exposure|outcome,high,abstract,ok
pubmed:17918162,HRS5_ANTICOAGULATION,retain,population|exposure|outcome,high,abstract,ok
pubmed:17926840,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|design_signal,medium,abstract,ok
pubmed:17955954,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:17966138,HRS5_ANTICOAGULATION,retain,exposure|outcome,low,abstract,ok
pubmed:18236826,HRS5_ANTICOAGULATION,retain,population|exposure|outcome,high,abstract,ok
pubmed:18363538,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:18367983,HRS5_ANTICOAGULATION,retain,population|exposure|outcome,medium,abstract,ok
pubmed:18383637,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|human_signal,high,abstract,ok
pubmed:18406992,HRS5_ANTICOAGULATION,deprioritize,exposure|off_topic,medium,abstract,ok
pubmed:18418966,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|human_signal|design_signal,medium,abstract,ok
pubmed:18570167,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:18602145,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:18637192,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:18695375,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:18756654,HRS5_ANTICOAGULATION,retain,population|exposure|outcome,medium,abstract,ok
pubmed:19011140,HRS5_ANTICOAGULATION,deprioritize,exposure|off_topic|insufficient_abstract,low,title_only,ok
pubmed:19058474,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:19075623,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:19077919,HRS5_ANTICOAGULATION,retain,population|outcome|human_signal,low,abstract,ok
pubmed:19109115,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:19247403,HRS5_ANTICOAGULATION,retain,population|exposure|outcome,medium,abstract,ok
pubmed:19323340,HRS5_ANTICOAGULATION,retain,exposure|outcome|insufficient_abstract,low,title_only,ok
pubmed:19349858,HRS5_ANTICOAGULATION,retain,population|outcome|human_signal,low,abstract,ok
pubmed:19535655,HRS5_ANTICOAGULATION,retain,population|exposure|outcome,medium,abstract,ok
pubmed:19587643,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:19844860,HRS5_ANTICOAGULATION,retain,population|exposure|outcome,medium,abstract,ok
pubmed:19882793,HRS5_ANTICOAGULATION,deprioritize,exposure|off_topic,medium,abstract,ok
pubmed:19902529,HRS5_ANTICOAGULATION,deprioritize,population|off_topic,medium,abstract,ok
pubmed:20028328,HRS5_ANTICOAGULATION,retain,exposure|outcome|design_signal,medium,abstract,ok
pubmed:20052816,HRS5_ANTICOAGULATION,deprioritize,exposure|off_topic,medium,abstract,ok
pubmed:20071011,HRS5_ANTICOAGULATION,retain,exposure|outcome|human_signal|design_signal,medium,abstract,ok
pubmed:20206792,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:20213948,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|insufficient_abstract,low,title_only,ok
pubmed:20373930,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:20432867,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|insufficient_abstract,low,title_only,ok
pubmed:20509982,HRS5_ANTICOAGULATION,retain,population|exposure|outcome,medium,abstract,ok
pubmed:20567279,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|insufficient_abstract,low,title_only,ok
pubmed:20584229,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:20617421,HRS5_ANTICOAGULATION,retain,population|exposure|outcome,high,abstract,ok
pubmed:20653669,HRS5_ANTICOAGULATION,retain,population|exposure|outcome,high,abstract,ok
pubmed:20733548,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|insufficient_abstract,low,title_only,ok
pubmed:20966981,HRS5_ANTICOAGULATION,uncertain,exposure|insufficient_abstract,low,title_only,ok
pubmed:21151052,HRS5_ANTICOAGULATION,uncertain,insufficient_abstract,low,title_only,ok
pubmed:21168291,HRS5_ANTICOAGULATION,retain,population|exposure|outcome,medium,abstract,ok
pubmed:21184395,HRS5_ANTICOAGULATION,retain,population|exposure|outcome,medium,abstract,ok
pubmed:21193422,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:21205949,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:21211555,HRS5_ANTICOAGULATION,deprioritize,animal_term_present|off_topic,high,abstract,ok
pubmed:21395940,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|insufficient_abstract,low,title_only,ok
pubmed:21400007,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:21423055,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:21429387,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|insufficient_abstract,low,title_only,ok
pubmed:21569923,HRS5_ANTICOAGULATION,uncertain,exposure|insufficient_abstract,low,title_only,ok
pubmed:21631362,HRS5_ANTICOAGULATION,deprioritize,animal_term_present|off_topic,high,abstract,ok
pubmed:21641521,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|design_signal,medium,abstract,ok
pubmed:21649517,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:21914559,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:21934490,HRS5_ANTICOAGULATION,deprioritize,animal_term_present|off_topic,high,abstract,ok
pubmed:22257511,HRS5_ANTICOAGULATION,deprioritize,outcome|off_topic,medium,abstract,ok
pubmed:22261575,HRS5_ANTICOAGULATION,deprioritize,population|off_topic,medium,abstract,ok
pubmed:22300597,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:22473647,HRS5_ANTICOAGULATION,deprioritize,population|off_topic,medium,abstract,ok
pubmed:22562327,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:22651380,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:22751234,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:22876743,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:23023353,HRS5_ANTICOAGULATION,retain,exposure|outcome,medium,abstract,ok
pubmed:23067030,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:23256106,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|human_signal|design_signal,medium,abstract,ok
pubmed:23262963,HRS5_ANTICOAGULATION,deprioritize,exposure|off_topic,medium,abstract,ok
pubmed:23277336,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|insufficient_abstract,low,title_only,ok
pubmed:23530987,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:23608838,HRS5_ANTICOAGULATION,deprioritize,exposure|off_topic,medium,abstract,ok
pubmed:23701161,HRS5_ANTICOAGULATION,retain,population|exposure|outcome,medium,abstract,ok
pubmed:23744743,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:23770559,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:23844469,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:23946031,HRS5_ANTICOAGULATION,uncertain,exposure|insufficient_abstract,low,title_only,ok
pubmed:23963976,HRS5_ANTICOAGULATION,deprioritize,animal_term_present|off_topic,high,abstract,ok
pubmed:23969472,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:24003671,HRS5_ANTICOAGULATION,retain,exposure|outcome,low,abstract,ok
pubmed:24170485,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:24171723,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:24386762,HRS5_ANTICOAGULATION,deprioritize,exposure|off_topic,medium,abstract,ok
pubmed:24387348,HRS5_ANTICOAGULATION,retain,population|exposure|outcome,high,abstract,ok
pubmed:24488003,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:24657955,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:24725925,HRS5_ANTICOAGULATION,retain,exposure|outcome,medium,abstract,ok
pubmed:24956073,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:24966255,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:25062404,HRS5_ANTICOAGULATION,retain,population|exposure|outcome,high,abstract,ok
pubmed:25063588,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:25225959,HRS5_ANTICOAGULATION,retain,population|exposure|outcome,high,abstract,ok
pubmed:25232640,HRS5_ANTICOAGULATION,retain,population|exposure|outcome,high,abstract,ok
pubmed:25233607,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:25359648,HRS5_ANTICOAGULATION,retain,population|exposure|outcome,high,abstract,ok
pubmed:25486915,HRS5_ANTICOAGULATION,retain,population|exposure|outcome,medium,abstract,ok
pubmed:25636978,HRS5_ANTICOAGULATION,retain,population|exposure|outcome,medium,abstract,ok
pubmed:26135478,HRS5_ANTICOAGULATION,retain,exposure|outcome,low,abstract,ok
pubmed:26137942,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:26321585,HRS5_ANTICOAGULATION,retain,exposure|outcome,low,abstract,ok
pubmed:26346860,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:26375995,HRS5_ANTICOAGULATION,retain,population|exposure|outcome,medium,abstract,ok
pubmed:26412225,HRS5_ANTICOAGULATION,deprioritize,population|off_topic,medium,abstract,ok
pubmed:26422426,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:26962786,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:27157958,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:27184904,HRS5_ANTICOAGULATION,deprioritize,population|off_topic,medium,abstract,ok
pubmed:27475864,HRS5_ANTICOAGULATION,retain,exposure|outcome,low,abstract,ok
pubmed:27693910,HRS5_ANTICOAGULATION,retain,population|exposure|outcome,medium,abstract,ok
pubmed:27760978,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:27842952,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|human_signal|design_signal,medium,abstract,ok
pubmed:27878352,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:27993635,HRS5_ANTICOAGULATION,deprioritize,animal_term_present|off_topic,high,abstract,ok
pubmed:28033135,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:28082800,HRS5_ANTICOAGULATION,deprioritize,exposure|off_topic,high,abstract,ok
pubmed:28166786,HRS5_ANTICOAGULATION,deprioritize,population|off_topic,medium,abstract,ok
pubmed:28359849,HRS5_ANTICOAGULATION,retain,exposure|outcome,low,abstract,ok
pubmed:28460624,HRS5_ANTICOAGULATION,retain,population|exposure|outcome,medium,abstract,ok
pubmed:28610453,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:28635328,HRS5_ANTICOAGULATION,retain,population|exposure|outcome,high,abstract,ok
pubmed:28701443,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|insufficient_abstract,low,title_only,ok
pubmed:28838081,HRS5_ANTICOAGULATION,retain,population|exposure|outcome,high,abstract,ok
pubmed:28868879,HRS5_ANTICOAGULATION,retain,population|exposure|outcome,medium,abstract,ok
pubmed:29196903,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:29283063,HRS5_ANTICOAGULATION,deprioritize,population|off_topic,medium,abstract,ok
pubmed:29295118,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:29353070,HRS5_ANTICOAGULATION,retain,exposure|outcome,low,abstract,ok
pubmed:29580525,HRS5_ANTICOAGULATION,deprioritize,population|off_topic,medium,abstract,ok
pubmed:29627068,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:29710546,HRS5_ANTICOAGULATION,retain,exposure|outcome,low,abstract,ok
pubmed:30040996,HRS5_ANTICOAGULATION,retain,population|exposure|outcome,low,abstract,ok
pubmed:30142539,HRS5_ANTICOAGULATION,retain,exposure|outcome,low,abstract,ok
pubmed:30157115,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|human_signal|design_signal,medium,abstract,ok
pubmed:30406661,HRS5_ANTICOAGULATION,deprioritize,animal_term_present|off_topic,high,abstract,ok
pubmed:30424528,HRS5_ANTICOAGULATION,deprioritize,animal_term_present|off_topic,high,abstract,ok
pubmed:30621248,HRS5_ANTICOAGULATION,deprioritize,population|off_topic,medium,abstract,ok
pubmed:31078440,HRS5_ANTICOAGULATION,deprioritize,exposure|off_topic,high,abstract,ok
pubmed:31186035,HRS5_ANTICOAGULATION,deprioritize,exposure|off_topic,medium,abstract,ok
pubmed:31409123,HRS5_ANTICOAGULATION,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:31444045,HRS5_ANTICOAGULATION,deprioritize,exposure|off_topic,medium,abstract,ok
pubmed:31604354,HRS5_ANTICOAGULATION,retain,population|exposure|outcome,high,abstract,ok
