retrieval_id,record_id,question_id,search_run_id,database,pmid,raw_file,status
RET-B3-PUBMED-7955374,REC-PUBMED-7955374,B3,pubmed_b3_designpilot_20260710,PubMed,7955374,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-7980244,REC-PUBMED-7980244,B3,pubmed_b3_designpilot_20260710,PubMed,7980244,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-8201656,REC-PUBMED-8201656,B3,pubmed_b3_designpilot_20260710,PubMed,8201656,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-7971785,REC-PUBMED-7971785,B3,pubmed_b3_designpilot_20260710,PubMed,7971785,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-8020468,REC-PUBMED-8020468,B3,pubmed_b3_designpilot_20260710,PubMed,8020468,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-8028424,REC-PUBMED-8028424,B3,pubmed_b3_designpilot_20260710,PubMed,8028424,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-8067538,REC-PUBMED-8067538,B3,pubmed_b3_designpilot_20260710,PubMed,8067538,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-8126804,REC-PUBMED-8126804,B3,pubmed_b3_designpilot_20260710,PubMed,8126804,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-8004235,REC-PUBMED-8004235,B3,pubmed_b3_designpilot_20260710,PubMed,8004235,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-8300347,REC-PUBMED-8300347,B3,pubmed_b3_designpilot_20260710,PubMed,8300347,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-8238559,REC-PUBMED-8238559,B3,pubmed_b3_designpilot_20260710,PubMed,8238559,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-8112761,REC-PUBMED-8112761,B3,pubmed_b3_designpilot_20260710,PubMed,8112761,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-8210886,REC-PUBMED-8210886,B3,pubmed_b3_designpilot_20260710,PubMed,8210886,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-8146605,REC-PUBMED-8146605,B3,pubmed_b3_designpilot_20260710,PubMed,8146605,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-8362676,REC-PUBMED-8362676,B3,pubmed_b3_designpilot_20260710,PubMed,8362676,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-8483236,REC-PUBMED-8483236,B3,pubmed_b3_designpilot_20260710,PubMed,8483236,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-8319549,REC-PUBMED-8319549,B3,pubmed_b3_designpilot_20260710,PubMed,8319549,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-8485862,REC-PUBMED-8485862,B3,pubmed_b3_designpilot_20260710,PubMed,8485862,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-8466151,REC-PUBMED-8466151,B3,pubmed_b3_designpilot_20260710,PubMed,8466151,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-8448873,REC-PUBMED-8448873,B3,pubmed_b3_designpilot_20260710,PubMed,8448873,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-8475780,REC-PUBMED-8475780,B3,pubmed_b3_designpilot_20260710,PubMed,8475780,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-8446234,REC-PUBMED-8446234,B3,pubmed_b3_designpilot_20260710,PubMed,8446234,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-8385333,REC-PUBMED-8385333,B3,pubmed_b3_designpilot_20260710,PubMed,8385333,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-8159311,REC-PUBMED-8159311,B3,pubmed_b3_designpilot_20260710,PubMed,8159311,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-1329973,REC-PUBMED-1329973,B3,pubmed_b3_designpilot_20260710,PubMed,1329973,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-1384622,REC-PUBMED-1384622,B3,pubmed_b3_designpilot_20260710,PubMed,1384622,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-1459650,REC-PUBMED-1459650,B3,pubmed_b3_designpilot_20260710,PubMed,1459650,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-1427965,REC-PUBMED-1427965,B3,pubmed_b3_designpilot_20260710,PubMed,1427965,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-1627032,REC-PUBMED-1627032,B3,pubmed_b3_designpilot_20260710,PubMed,1627032,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-1621677,REC-PUBMED-1621677,B3,pubmed_b3_designpilot_20260710,PubMed,1621677,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-1413575,REC-PUBMED-1413575,B3,pubmed_b3_designpilot_20260710,PubMed,1413575,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-1569652,REC-PUBMED-1569652,B3,pubmed_b3_designpilot_20260710,PubMed,1569652,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-1736401,REC-PUBMED-1736401,B3,pubmed_b3_designpilot_20260710,PubMed,1736401,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-1855295,REC-PUBMED-1855295,B3,pubmed_b3_designpilot_20260710,PubMed,1855295,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-1663741,REC-PUBMED-1663741,B3,pubmed_b3_designpilot_20260710,PubMed,1663741,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-2049851,REC-PUBMED-2049851,B3,pubmed_b3_designpilot_20260710,PubMed,2049851,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-1912391,REC-PUBMED-1912391,B3,pubmed_b3_designpilot_20260710,PubMed,1912391,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-1887825,REC-PUBMED-1887825,B3,pubmed_b3_designpilot_20260710,PubMed,1887825,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-2021806,REC-PUBMED-2021806,B3,pubmed_b3_designpilot_20260710,PubMed,2021806,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-1876286,REC-PUBMED-1876286,B3,pubmed_b3_designpilot_20260710,PubMed,1876286,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-1776871,REC-PUBMED-1776871,B3,pubmed_b3_designpilot_20260710,PubMed,1776871,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-1679108,REC-PUBMED-1679108,B3,pubmed_b3_designpilot_20260710,PubMed,1679108,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-1663724,REC-PUBMED-1663724,B3,pubmed_b3_designpilot_20260710,PubMed,1663724,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-2276961,REC-PUBMED-2276961,B3,pubmed_b3_designpilot_20260710,PubMed,2276961,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-2208705,REC-PUBMED-2208705,B3,pubmed_b3_designpilot_20260710,PubMed,2208705,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-2121500,REC-PUBMED-2121500,B3,pubmed_b3_designpilot_20260710,PubMed,2121500,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-2211912,REC-PUBMED-2211912,B3,pubmed_b3_designpilot_20260710,PubMed,2211912,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-2381271,REC-PUBMED-2381271,B3,pubmed_b3_designpilot_20260710,PubMed,2381271,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-2372930,REC-PUBMED-2372930,B3,pubmed_b3_designpilot_20260710,PubMed,2372930,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-2404326,REC-PUBMED-2404326,B3,pubmed_b3_designpilot_20260710,PubMed,2404326,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-2321046,REC-PUBMED-2321046,B3,pubmed_b3_designpilot_20260710,PubMed,2321046,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-2288050,REC-PUBMED-2288050,B3,pubmed_b3_designpilot_20260710,PubMed,2288050,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-2241985,REC-PUBMED-2241985,B3,pubmed_b3_designpilot_20260710,PubMed,2241985,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-2628785,REC-PUBMED-2628785,B3,pubmed_b3_designpilot_20260710,PubMed,2628785,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-2591053,REC-PUBMED-2591053,B3,pubmed_b3_designpilot_20260710,PubMed,2591053,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-2818286,REC-PUBMED-2818286,B3,pubmed_b3_designpilot_20260710,PubMed,2818286,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-2508054,REC-PUBMED-2508054,B3,pubmed_b3_designpilot_20260710,PubMed,2508054,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-2791276,REC-PUBMED-2791276,B3,pubmed_b3_designpilot_20260710,PubMed,2791276,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-2551541,REC-PUBMED-2551541,B3,pubmed_b3_designpilot_20260710,PubMed,2551541,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-2766549,REC-PUBMED-2766549,B3,pubmed_b3_designpilot_20260710,PubMed,2766549,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-2752249,REC-PUBMED-2752249,B3,pubmed_b3_designpilot_20260710,PubMed,2752249,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-2743578,REC-PUBMED-2743578,B3,pubmed_b3_designpilot_20260710,PubMed,2743578,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-2918951,REC-PUBMED-2918951,B3,pubmed_b3_designpilot_20260710,PubMed,2918951,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-2914408,REC-PUBMED-2914408,B3,pubmed_b3_designpilot_20260710,PubMed,2914408,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-2910576,REC-PUBMED-2910576,B3,pubmed_b3_designpilot_20260710,PubMed,2910576,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-2782205,REC-PUBMED-2782205,B3,pubmed_b3_designpilot_20260710,PubMed,2782205,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-2739830,REC-PUBMED-2739830,B3,pubmed_b3_designpilot_20260710,PubMed,2739830,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-2596081,REC-PUBMED-2596081,B3,pubmed_b3_designpilot_20260710,PubMed,2596081,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-2516611,REC-PUBMED-2516611,B3,pubmed_b3_designpilot_20260710,PubMed,2516611,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-2507711,REC-PUBMED-2507711,B3,pubmed_b3_designpilot_20260710,PubMed,2507711,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-2505148,REC-PUBMED-2505148,B3,pubmed_b3_designpilot_20260710,PubMed,2505148,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-3404640,REC-PUBMED-3404640,B3,pubmed_b3_designpilot_20260710,PubMed,3404640,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-3130692,REC-PUBMED-3130692,B3,pubmed_b3_designpilot_20260710,PubMed,3130692,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-3404089,REC-PUBMED-3404089,B3,pubmed_b3_designpilot_20260710,PubMed,3404089,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-2831649,REC-PUBMED-2831649,B3,pubmed_b3_designpilot_20260710,PubMed,2831649,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-3376811,REC-PUBMED-3376811,B3,pubmed_b3_designpilot_20260710,PubMed,3376811,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-3336088,REC-PUBMED-3336088,B3,pubmed_b3_designpilot_20260710,PubMed,3336088,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-3140104,REC-PUBMED-3140104,B3,pubmed_b3_designpilot_20260710,PubMed,3140104,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-3132636,REC-PUBMED-3132636,B3,pubmed_b3_designpilot_20260710,PubMed,3132636,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-3071383,REC-PUBMED-3071383,B3,pubmed_b3_designpilot_20260710,PubMed,3071383,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-3448918,REC-PUBMED-3448918,B3,pubmed_b3_designpilot_20260710,PubMed,3448918,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-3665051,REC-PUBMED-3665051,B3,pubmed_b3_designpilot_20260710,PubMed,3665051,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-3423597,REC-PUBMED-3423597,B3,pubmed_b3_designpilot_20260710,PubMed,3423597,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-3594848,REC-PUBMED-3594848,B3,pubmed_b3_designpilot_20260710,PubMed,3594848,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-3594836,REC-PUBMED-3594836,B3,pubmed_b3_designpilot_20260710,PubMed,3594836,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-3661346,REC-PUBMED-3661346,B3,pubmed_b3_designpilot_20260710,PubMed,3661346,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-3594912,REC-PUBMED-3594912,B3,pubmed_b3_designpilot_20260710,PubMed,3594912,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-3599006,REC-PUBMED-3599006,B3,pubmed_b3_designpilot_20260710,PubMed,3599006,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-2435146,REC-PUBMED-2435146,B3,pubmed_b3_designpilot_20260710,PubMed,2435146,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-3815818,REC-PUBMED-3815818,B3,pubmed_b3_designpilot_20260710,PubMed,3815818,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-3559863,REC-PUBMED-3559863,B3,pubmed_b3_designpilot_20260710,PubMed,3559863,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-3828268,REC-PUBMED-3828268,B3,pubmed_b3_designpilot_20260710,PubMed,3828268,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-3802507,REC-PUBMED-3802507,B3,pubmed_b3_designpilot_20260710,PubMed,3802507,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-3560789,REC-PUBMED-3560789,B3,pubmed_b3_designpilot_20260710,PubMed,3560789,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-3672661,REC-PUBMED-3672661,B3,pubmed_b3_designpilot_20260710,PubMed,3672661,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-3453616,REC-PUBMED-3453616,B3,pubmed_b3_designpilot_20260710,PubMed,3453616,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-3812476,REC-PUBMED-3812476,B3,pubmed_b3_designpilot_20260710,PubMed,3812476,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-3802587,REC-PUBMED-3802587,B3,pubmed_b3_designpilot_20260710,PubMed,3802587,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-3762602,REC-PUBMED-3762602,B3,pubmed_b3_designpilot_20260710,PubMed,3762602,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-3959252,REC-PUBMED-3959252,B3,pubmed_b3_designpilot_20260710,PubMed,3959252,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-3087087,REC-PUBMED-3087087,B3,pubmed_b3_designpilot_20260710,PubMed,3087087,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-3943193,REC-PUBMED-3943193,B3,pubmed_b3_designpilot_20260710,PubMed,3943193,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
RET-B3-PUBMED-3943224,REC-PUBMED-3943224,B3,pubmed_b3_designpilot_20260710,PubMed,3943224,research/searches/B3/pubmed/pubmed_b3_designpilot_20260710/efetch_003.xml,design_pilot_not_final_search
